age,sleep_duration,heart_rate,work_hours,screen_time,physical_activity,stress_level
51,7.2,90.0,8.2,5.9,23.0,2
51,8.3,93.0,6.8,2.8,11.0,2
30,5.4,84.0,15.3,5.8,69.0,1
56,6.3,71.0,12.9,9.2,45.0,1
59,7.2,72.0,11.7,6.0,10.0,2
31,5.8,86.0,4.0,5.8,32.0,1
28,7.2,93.0,11.1,8.6,60.0,1
59,7.3,115.0,9.1,4.0,26.0,2
55,8.1,94.0,12.2,7.3,19.0,2
21,5.6,68.0,9.5,4.4,42.0,1
50,5.1,73.0,8.5,7.7,48.0,0
24,6.0,109.0,9.2,7.1,26.0,2
58,5.0,79.0,3.1,4.7,23.0,1
25,7.3,83.0,6.2,5.0,44.0,0
54,4.8,70.0,9.6,7.5,13.0,2
27,10.0,101.0,11.9,1.8,24.0,2
32,8.4,88.0,6.8,4.6,33.0,1
55,6.5,73.0,8.4,6.7,50.0,0
32,7.8,70.0,3.7,4.9,26.0,0
22,4.0,86.0,12.9,5.8,46.0,1
46,10.3,83.0,11.8,1.4,58.0,0
36,5.6,92.0,10.5,3.8,25.0,2
27,6.3,89.0,9.7,6.9,99.0,0
29,3.7,79.0,13.2,4.0,63.0,0
21,7.2,75.0,6.1,2.9,40.0,0
48,4.8,80.0,5.8,7.6,31.0,1
35,6.7,75.0,11.7,6.5,24.0,1
33,5.7,80.0,11.5,3.3,68.0,0
57,4.9,82.0,4.9,5.8,39.0,1
53,5.3,71.0,6.9,3.4,6.0,2
42,6.8,90.0,13.6,5.2,1.0,2
40,4.6,78.0,9.7,5.9,37.0,1
29,5.4,72.0,10.9,3.9,38.0,0
51,7.5,78.0,5.0,7.0,17.0,1
53,10.4,85.0,10.5,7.3,5.0,2
54,7.2,83.0,4.2,6.0,0.0,2
20,5.1,87.0,2.6,6.3,20.0,2
26,5.9,93.0,10.7,2.6,28.0,2
35,6.5,98.0,12.8,8.2,49.0,2
52,6.0,85.0,7.7,5.3,32.0,1
51,7.9,69.0,6.9,3.6,56.0,0
58,6.8,79.0,13.6,5.8,47.0,1
31,7.9,70.0,7.9,7.0,45.0,0
21,6.0,102.0,8.3,6.5,55.0,1
46,8.5,106.0,13.6,3.3,7.0,2
58,6.3,90.0,7.4,7.0,24.0,2
32,5.0,92.0,6.5,5.4,83.0,0
45,9.8,85.0,10.9,6.5,0.0,2
59,3.8,86.0,6.4,3.9,29.0,2
33,5.4,63.0,8.1,7.6,45.0,0
29,5.6,81.0,4.5,5.9,0.0,2
22,10.3,71.0,9.1,7.9,20.0,1
51,9.2,85.0,8.7,2.4,75.0,0
59,8.7,81.0,11.4,2.7,38.0,1
18,6.0,105.0,11.1,5.0,24.0,2
56,10.1,93.0,10.2,8.4,39.0,1
49,7.1,85.0,9.7,9.4,23.0,2
43,8.0,79.0,8.3,3.7,69.0,0
34,6.8,102.0,10.3,5.6,15.0,2
44,6.4,82.0,5.2,5.8,25.0,1
41,6.1,86.0,1.5,6.9,5.0,2
52,6.2,83.0,12.0,7.3,29.0,2
59,7.4,77.0,10.5,3.3,32.0,1
56,7.1,82.0,8.1,5.6,59.0,0
43,6.5,58.0,11.7,1.5,15.0,1
55,8.8,63.0,6.3,7.1,45.0,0
40,3.0,86.0,6.4,4.8,37.0,1
39,7.3,101.0,6.0,3.1,0.0,2
21,7.6,86.0,10.2,6.2,20.0,2
26,8.2,73.0,3.8,4.8,20.0,1
21,6.4,65.0,6.2,8.0,69.0,0
24,6.8,91.0,9.4,3.7,46.0,1
40,8.0,75.0,4.9,9.9,38.0,0
19,8.7,90.0,6.5,7.2,0.0,2
41,6.0,87.0,1.9,8.1,0.0,2
57,6.9,88.0,10.3,3.4,50.0,0
48,9.0,82.0,6.4,9.1,51.0,0
48,3.3,87.0,5.2,3.1,20.0,2
57,5.5,81.0,4.6,5.1,36.0,0
51,8.7,74.0,7.2,8.1,34.0,1
41,8.1,70.0,3.8,6.5,38.0,0
43,7.3,53.0,14.3,3.0,28.0,0
33,5.8,80.0,1.3,7.8,51.0,0
30,5.2,100.0,7.1,6.2,57.0,1
32,5.6,91.0,8.8,4.7,16.0,2
44,8.8,85.0,6.2,2.4,11.0,2
21,5.6,73.0,9.1,6.4,19.0,2
33,6.7,94.0,6.1,5.2,36.0,1
47,5.4,81.0,13.1,5.8,42.0,1
47,7.8,101.0,5.1,2.3,51.0,1
53,5.7,70.0,1.4,4.7,54.0,0
20,6.4,73.0,4.6,6.5,42.0,1
39,4.0,72.0,9.7,9.3,40.0,1
39,4.1,64.0,8.1,5.1,68.0,0
29,6.5,71.0,10.8,8.4,35.0,1
38,4.5,83.0,10.0,7.1,47.0,1
21,9.7,73.0,6.6,6.0,41.0,0
48,3.4,50.0,7.0,3.5,32.0,0
48,5.3,95.0,7.3,3.6,32.0,2
40,6.5,62.0,14.2,6.7,61.0,0
37,6.0,89.0,10.6,4.4,33.0,2
32,4.8,82.0,14.2,4.3,28.0,2
40,5.1,107.0,11.0,5.1,20.0,2
45,5.0,94.0,8.3,5.2,43.0,1
33,6.1,76.0,5.4,7.3,25.0,1
54,9.4,74.0,9.1,4.5,42.0,0
38,6.6,100.0,8.3,7.1,39.0,2
32,8.3,64.0,8.2,6.4,26.0,1
34,7.3,84.0,7.9,2.2,7.0,2
54,8.2,80.0,2.3,6.1,14.0,2
30,3.0,78.0,12.3,0.2,18.0,2
36,6.0,86.0,8.3,3.7,15.0,2
47,8.5,84.0,4.3,6.4,44.0,0
35,5.6,87.0,9.9,5.5,78.0,0
31,9.1,84.0,5.9,2.0,25.0,1
53,8.7,87.0,10.2,3.3,27.0,2
53,5.8,83.0,11.1,0.3,23.0,1
37,5.7,74.0,11.6,2.8,52.0,0
36,5.0,82.0,8.0,6.7,44.0,1
24,5.6,73.0,7.3,4.4,35.0,1
21,4.7,73.0,6.6,5.8,11.0,2
51,7.1,78.0,6.3,5.5,16.0,1
19,4.3,81.0,8.4,5.6,39.0,1
22,7.4,82.0,7.9,7.5,39.0,1
27,7.4,93.0,6.0,5.1,35.0,1
49,4.0,76.0,5.1,7.3,48.0,1
59,8.8,84.0,8.2,0.5,11.0,2
58,7.3,83.0,7.2,7.7,41.0,1
30,7.6,75.0,5.1,2.9,40.0,0
56,5.4,83.0,11.0,3.4,16.0,2
22,7.4,94.0,13.8,4.1,23.0,2
27,8.2,84.0,11.4,7.7,49.0,1
27,6.4,85.0,6.3,3.7,12.0,2
55,9.5,74.0,8.3,4.2,84.0,0
44,6.6,106.0,13.1,3.6,46.0,1
38,8.2,74.0,5.0,6.0,34.0,0
25,6.9,62.0,10.8,7.0,30.0,0
18,7.4,92.0,4.2,8.9,51.0,1
45,4.0,81.0,13.6,10.3,27.0,2
56,7.1,78.0,7.2,6.8,28.0,1
31,5.4,75.0,15.2,6.2,64.0,0
38,5.2,104.0,13.7,3.1,26.0,2
47,9.1,86.0,8.2,9.3,38.0,1
38,6.2,89.0,6.3,5.9,20.0,2
26,5.0,84.0,9.1,4.9,40.0,1
34,6.0,85.0,8.0,6.3,47.0,0
22,4.5,99.0,7.3,4.2,69.0,0
48,8.7,79.0,3.5,0.8,16.0,1
57,5.5,65.0,7.0,6.6,6.0,2
55,7.3,92.0,5.2,8.2,30.0,2
36,8.5,88.0,10.2,6.6,23.0,2
53,5.7,83.0,11.5,5.5,35.0,1
50,7.3,88.0,10.7,5.5,45.0,1
30,5.0,78.0,9.5,5.8,80.0,0
31,10.2,82.0,5.9,5.8,26.0,1
50,7.9,80.0,9.1,5.4,0.0,2
46,6.2,75.0,10.9,5.6,30.0,1
53,5.3,96.0,6.7,8.6,42.0,1
27,6.3,65.0,8.9,6.4,16.0,1
48,6.0,110.0,8.1,5.7,40.0,2
23,9.4,93.0,13.5,6.8,38.0,1
18,4.7,61.0,11.1,6.8,40.0,0
24,6.7,79.0,10.3,7.4,51.0,0
44,6.5,80.0,3.3,4.0,33.0,1
38,6.3,87.0,9.0,4.5,46.0,1
45,6.3,70.0,8.0,3.9,0.0,2
33,6.3,82.0,8.0,7.0,16.0,2
40,7.8,81.0,3.8,6.9,28.0,1
37,7.4,73.0,5.2,3.0,15.0,1
55,7.1,71.0,8.3,6.3,35.0,1
42,3.0,93.0,11.8,8.2,28.0,2
45,6.9,62.0,6.7,5.0,26.0,0
22,4.0,88.0,7.3,6.1,53.0,0
38,7.5,92.0,13.8,7.0,37.0,2
35,8.7,79.0,7.6,2.9,13.0,2
23,5.1,83.0,8.1,5.8,23.0,2
46,6.1,96.0,8.2,8.0,50.0,1
36,5.6,74.0,4.5,4.3,39.0,0
50,8.4,75.0,10.2,7.2,59.0,0
18,6.6,76.0,6.5,5.6,52.0,0
20,9.1,96.0,8.4,4.2,27.0,2
59,7.1,98.0,9.8,5.3,64.0,0
38,6.9,65.0,14.3,4.4,65.0,0
52,6.6,94.0,4.5,3.7,0.0,2
58,7.7,92.0,11.1,5.0,36.0,1
57,3.9,101.0,11.1,5.6,24.0,2
20,6.6,87.0,6.6,5.2,30.0,2
42,6.4,81.0,10.3,5.0,19.0,1
55,7.6,96.0,13.4,6.0,16.0,2
37,6.2,90.0,6.2,6.6,53.0,1
51,4.9,109.0,9.2,3.2,12.0,2
38,6.5,94.0,9.7,5.0,37.0,2
40,4.9,84.0,10.1,1.6,8.0,2
23,3.6,68.0,10.8,5.2,60.0,0
30,7.6,75.0,9.0,5.8,36.0,1
40,7.4,65.0,10.0,6.6,50.0,0
26,7.2,79.0,5.8,5.8,39.0,1
34,8.5,93.0,9.0,6.6,30.0,1
19,5.5,82.0,7.1,5.6,36.0,2
36,4.4,94.0,4.8,4.1,65.0,0
36,6.4,86.0,7.0,3.3,17.0,2
24,6.0,77.0,9.3,5.0,0.0,2
59,5.2,83.0,9.8,4.0,19.0,2
59,6.4,88.0,4.7,5.3,11.0,2
37,5.6,84.0,5.7,4.5,54.0,0
26,3.7,84.0,10.7,6.3,31.0,1
34,5.8,73.0,10.0,5.6,52.0,0
44,4.8,77.0,11.2,6.4,36.0,2
19,6.8,109.0,12.6,6.4,35.0,2
53,5.5,97.0,10.1,5.1,38.0,2
36,8.2,64.0,7.3,5.3,65.0,0
34,8.9,54.0,8.8,6.5,39.0,0
22,7.5,83.0,13.5,10.4,57.0,1
56,4.2,93.0,16.0,3.5,56.0,1
35,8.8,76.0,9.9,5.6,32.0,1
24,8.9,94.0,10.1,3.1,34.0,1
34,6.5,83.0,10.7,5.5,27.0,1
56,8.5,80.0,8.6,4.2,61.0,0
53,5.7,91.0,12.0,5.3,16.0,2
57,3.7,76.0,11.5,5.8,21.0,2
21,5.4,79.0,9.6,4.5,29.0,2
55,9.1,90.0,7.5,1.9,12.0,2
42,4.3,82.0,3.9,8.4,23.0,2
22,6.5,105.0,10.7,7.2,58.0,1
47,6.6,90.0,9.1,5.2,48.0,1
29,5.7,90.0,6.3,3.7,27.0,2
21,5.8,81.0,5.1,5.7,51.0,0
41,6.6,92.0,10.5,6.2,77.0,0
46,5.7,78.0,3.7,7.0,41.0,0
26,4.4,85.0,9.4,7.2,63.0,0
21,6.8,71.0,11.0,7.6,52.0,0
41,8.1,94.0,10.1,2.0,29.0,2
31,7.8,85.0,7.3,4.9,39.0,1
22,5.3,106.0,4.8,7.5,46.0,1
35,4.6,111.0,10.3,3.7,20.0,2
59,6.1,91.0,12.1,7.9,0.0,2
36,8.9,83.0,6.8,9.1,18.0,2
29,7.5,71.0,10.0,7.9,0.0,2
35,7.6,93.0,13.2,6.8,20.0,2
34,7.8,85.0,9.5,4.6,1.0,2
47,7.1,88.0,7.3,6.1,53.0,1
41,6.7,103.0,11.6,2.8,11.0,2
28,7.5,72.0,6.3,3.9,46.0,0
52,5.7,71.0,4.6,4.1,50.0,0
40,4.4,79.0,10.9,5.6,49.0,1
34,7.6,92.0,7.3,4.7,0.0,2
18,8.4,89.0,7.6,6.0,57.0,0
32,4.8,71.0,6.6,7.3,43.0,0
49,7.7,91.0,7.1,4.1,51.0,0
26,9.0,68.0,12.7,5.8,72.0,0
32,6.5,72.0,13.5,4.7,51.0,0
45,5.3,81.0,13.9,5.9,11.0,2
41,6.7,75.0,11.8,6.9,48.0,1
52,5.7,93.0,9.9,7.3,5.0,2
39,5.6,85.0,4.2,6.8,34.0,2
44,7.1,103.0,7.9,6.3,25.0,2
36,4.1,79.0,15.0,2.7,35.0,1
29,4.3,81.0,7.2,3.3,5.0,2
37,6.5,97.0,13.0,3.9,7.0,2
18,6.5,81.0,8.7,6.2,26.0,2
38,7.0,100.0,1.0,2.9,31.0,1
18,9.3,88.0,10.4,6.2,26.0,2
27,6.7,54.0,12.3,6.0,64.0,0
49,7.4,96.0,8.4,1.6,43.0,1
56,5.0,93.0,12.2,3.3,43.0,2
39,7.7,93.0,3.5,7.6,27.0,2
35,5.7,59.0,4.3,6.9,7.0,1
49,6.6,74.0,9.1,3.8,35.0,0
44,6.3,75.0,9.9,3.4,71.0,0
45,8.0,72.0,12.6,0.6,39.0,0
35,4.5,103.0,10.4,8.4,57.0,1
56,3.1,82.0,4.9,5.6,60.0,0
46,6.2,82.0,9.1,9.3,46.0,1
35,7.2,89.0,10.3,5.1,39.0,1
25,6.7,89.0,2.9,6.1,15.0,2
48,8.3,50.0,8.4,7.3,31.0,0
51,7.2,74.0,7.5,8.8,28.0,1
24,5.7,65.0,6.5,6.5,42.0,0
53,3.0,87.0,10.0,5.5,7.0,2
35,6.1,79.0,5.1,5.6,24.0,1
55,8.0,82.0,9.8,3.4,43.0,1
26,5.9,57.0,10.2,4.7,21.0,1
26,6.5,78.0,11.8,5.6,17.0,2
25,7.1,95.0,5.1,8.3,19.0,2
52,5.0,99.0,4.0,4.6,30.0,2
35,7.4,91.0,9.3,7.6,0.0,2
22,9.0,66.0,7.6,5.3,20.0,1
31,6.2,97.0,16.0,8.0,54.0,1
45,4.8,91.0,9.9,6.9,41.0,1
47,6.4,81.0,8.7,6.7,43.0,1
21,3.2,58.0,8.0,7.5,0.0,2
56,7.0,93.0,4.8,7.2,27.0,2
37,7.2,75.0,10.2,7.6,33.0,1
42,9.0,86.0,8.3,9.8,44.0,1
45,6.2,83.0,8.3,8.7,57.0,0
29,7.1,100.0,8.8,6.4,54.0,1
19,5.2,80.0,9.2,4.6,23.0,1
31,6.0,82.0,3.3,6.2,24.0,2
39,4.2,101.0,11.0,1.6,63.0,1
48,6.2,74.0,6.0,7.2,28.0,1
40,6.0,92.0,8.1,3.4,13.0,2
37,6.9,80.0,12.4,7.7,31.0,1
55,5.6,70.0,13.8,9.5,62.0,0
21,6.6,82.0,3.4,2.6,17.0,2
32,6.0,90.0,8.6,5.4,26.0,2
41,6.0,98.0,9.3,3.4,18.0,2
42,6.6,100.0,4.0,2.0,54.0,0
18,6.6,78.0,10.9,5.3,41.0,1
24,7.6,70.0,8.8,6.8,54.0,0
48,6.3,78.0,9.1,7.0,66.0,0
29,6.0,68.0,5.7,5.8,5.0,2
59,6.2,79.0,9.7,2.2,20.0,2
22,5.4,78.0,11.0,5.7,26.0,1
59,6.0,91.0,8.9,2.5,36.0,1
55,9.5,56.0,7.0,2.6,45.0,0
29,5.1,73.0,7.2,3.5,25.0,1
56,6.1,73.0,9.2,7.6,21.0,2
35,5.9,96.0,8.6,6.6,54.0,1
19,6.1,69.0,11.2,6.1,46.0,1
27,6.0,85.0,7.1,3.8,41.0,0
32,6.9,80.0,4.8,4.7,0.0,2
47,3.9,95.0,9.6,2.8,59.0,0
34,8.1,89.0,7.1,8.2,39.0,1
21,7.4,83.0,10.9,9.9,32.0,2
24,4.6,75.0,8.5,6.6,19.0,1
58,3.1,60.0,10.5,7.0,22.0,2
48,5.0,85.0,5.5,5.2,17.0,2
56,6.1,88.0,8.9,2.3,0.0,2
51,10.4,63.0,6.4,3.8,19.0,1
23,7.3,67.0,4.8,4.6,3.0,1
55,3.8,85.0,5.9,4.7,34.0,2
51,5.5,86.0,6.9,4.3,12.0,2
32,6.4,70.0,12.2,5.6,50.0,0
31,6.9,75.0,6.8,3.8,2.0,2
23,4.5,60.0,4.7,9.8,59.0,0
54,6.3,99.0,8.9,2.8,52.0,1
49,5.4,66.0,8.6,7.3,14.0,2
20,4.8,89.0,7.0,5.0,33.0,1
20,6.9,82.0,8.0,6.4,18.0,2
39,7.7,97.0,11.4,6.5,47.0,1
39,7.8,72.0,10.5,5.8,71.0,0
27,7.4,83.0,10.3,3.2,59.0,0
20,5.8,62.0,4.9,4.8,21.0,1
29,7.6,59.0,16.0,5.8,37.0,1
46,7.0,89.0,11.7,5.7,65.0,0
34,6.7,61.0,10.1,3.5,45.0,0
24,5.6,79.0,5.0,8.1,55.0,0
30,5.8,94.0,11.3,0.5,48.0,1
19,6.6,91.0,7.0,5.0,37.0,1
21,10.2,74.0,7.9,3.7,34.0,1
27,7.0,63.0,3.5,5.9,11.0,1
56,5.6,88.0,4.8,7.5,20.0,2
41,5.3,98.0,9.8,2.7,17.0,2
34,5.8,74.0,11.5,10.2,28.0,1
23,9.8,72.0,10.6,5.9,37.0,1
36,5.9,76.0,10.5,6.3,33.0,1
22,7.9,89.0,8.3,2.6,39.0,1
49,5.9,97.0,7.3,5.4,48.0,1
27,6.9,67.0,9.4,7.4,27.0,1
26,7.7,64.0,11.0,5.9,50.0,0
44,5.6,110.0,8.5,5.8,58.0,1
30,5.5,80.0,12.1,5.4,43.0,1
36,9.0,85.0,7.9,2.7,24.0,1
38,8.0,74.0,5.6,2.7,54.0,0
41,7.7,88.0,8.5,7.8,45.0,1
55,7.7,94.0,8.8,7.3,47.0,1
21,7.2,86.0,8.3,7.6,66.0,0
41,9.5,103.0,12.3,3.9,49.0,1
52,6.6,78.0,10.9,5.2,66.0,0
20,7.4,79.0,4.2,8.0,32.0,0
21,4.3,85.0,13.1,3.0,26.0,2
54,5.3,88.0,1.0,7.8,58.0,0
57,4.7,85.0,15.0,4.3,15.0,2
52,8.4,67.0,7.6,3.8,73.0,0
48,3.0,86.0,7.9,5.4,61.0,0
42,5.9,78.0,8.3,3.3,37.0,1
57,3.0,75.0,9.7,1.7,59.0,0
30,5.3,82.0,8.5,5.7,48.0,1
21,5.8,70.0,8.1,6.6,9.0,2
31,8.6,68.0,12.4,7.9,19.0,2
30,7.1,51.0,10.2,6.7,41.0,0
44,5.3,103.0,5.6,9.4,38.0,2
23,8.1,89.0,10.7,8.2,61.0,1
34,6.5,81.0,10.1,7.0,41.0,1
53,6.6,74.0,6.9,6.4,10.0,2
57,4.7,50.0,10.9,8.0,24.0,1
52,5.0,73.0,8.0,1.1,50.0,0
34,5.3,91.0,7.8,4.5,0.0,2
58,6.6,93.0,7.8,1.8,7.0,2
19,6.6,90.0,1.2,6.8,28.0,1
30,8.8,84.0,6.9,4.0,54.0,0
19,7.1,98.0,10.6,11.5,31.0,2
45,3.0,78.0,8.4,4.5,44.0,0
43,6.9,95.0,4.6,5.7,35.0,1
39,4.3,77.0,11.4,4.7,32.0,1
20,5.1,71.0,7.6,4.5,22.0,1
52,5.3,70.0,4.8,3.0,52.0,0
29,5.5,69.0,15.1,2.9,10.0,2
41,4.4,90.0,5.3,1.1,30.0,1
22,6.8,73.0,11.1,6.6,58.0,0
37,4.4,70.0,6.2,4.7,20.0,2
56,7.0,91.0,8.9,9.4,4.0,2
56,9.9,86.0,5.8,3.0,0.0,2
30,4.5,94.0,4.8,8.5,48.0,0
58,6.1,88.0,10.1,8.6,50.0,1
29,3.0,73.0,9.7,8.1,28.0,1
30,6.0,83.0,11.9,6.0,10.0,2
27,7.5,84.0,8.4,4.8,32.0,1
50,7.6,71.0,15.2,8.1,59.0,0
57,6.6,69.0,9.3,3.9,10.0,1
33,7.8,74.0,10.2,6.0,56.0,0
52,10.3,106.0,4.4,5.4,1.0,2
20,9.1,77.0,6.7,3.7,12.0,1
22,5.7,97.0,10.1,6.1,37.0,2
43,4.3,76.0,8.2,7.0,54.0,0
28,5.9,93.0,9.1,3.6,64.0,0
24,5.1,93.0,6.1,6.4,55.0,1
27,7.2,93.0,8.9,1.0,66.0,0
59,4.7,87.0,8.9,3.4,39.0,1
51,6.4,99.0,5.0,4.6,23.0,2
20,7.8,87.0,10.4,6.2,59.0,0
25,6.3,103.0,3.4,7.2,62.0,0
48,5.1,63.0,9.1,5.7,54.0,0
28,8.3,86.0,13.8,6.6,47.0,1
24,3.7,85.0,10.5,5.2,63.0,0
19,6.0,71.0,10.5,6.3,42.0,0
23,6.4,89.0,5.8,6.2,35.0,1
58,6.5,64.0,13.8,4.5,50.0,0
49,6.8,74.0,12.6,4.8,45.0,0
37,7.4,58.0,6.0,6.7,53.0,0
51,6.4,101.0,7.1,9.1,32.0,2
33,5.9,79.0,12.3,7.9,53.0,0
42,5.9,108.0,13.9,3.2,52.0,1
29,5.6,92.0,4.7,3.2,39.0,1
24,7.7,87.0,5.5,4.4,20.0,2
56,5.5,75.0,8.1,5.7,60.0,0
34,7.8,69.0,2.0,5.6,11.0,2
28,6.5,88.0,8.6,8.0,16.0,2
23,5.7,81.0,12.1,8.1,38.0,1
40,7.4,66.0,4.2,5.5,0.0,2
44,5.4,64.0,8.9,5.0,66.0,0
23,7.5,70.0,6.8,6.5,35.0,0
55,6.8,104.0,13.4,7.6,66.0,1
19,5.6,109.0,6.8,6.6,71.0,0
39,7.3,84.0,13.1,4.6,32.0,2
37,7.3,84.0,6.7,4.3,62.0,0
42,8.2,78.0,10.8,3.3,14.0,2
32,7.9,71.0,9.3,5.9,44.0,0
46,7.2,99.0,8.1,6.7,26.0,2
25,4.8,104.0,6.1,7.0,49.0,2
54,10.2,71.0,9.5,7.8,53.0,0
50,4.4,81.0,7.2,8.5,32.0,1
39,7.9,77.0,6.4,2.8,46.0,0
22,7.1,77.0,12.9,6.3,54.0,0
56,4.7,96.0,10.1,6.4,39.0,2
35,6.3,66.0,10.4,5.4,86.0,0
55,6.4,88.0,7.3,3.8,32.0,1
54,8.5,91.0,7.9,8.4,68.0,0
47,5.4,80.0,7.8,4.3,58.0,0
48,6.1,93.0,9.5,1.1,0.0,2
27,3.0,84.0,10.4,5.5,65.0,0
32,9.1,97.0,8.4,5.0,56.0,0
59,4.9,64.0,6.1,9.2,37.0,1
35,7.0,78.0,10.8,6.5,42.0,1
40,6.3,81.0,8.6,4.9,45.0,1
50,6.4,50.0,4.2,5.1,63.0,0
33,7.7,69.0,2.1,5.1,27.0,0
55,9.0,72.0,9.4,9.9,67.0,0
52,6.9,93.0,6.0,6.9,13.0,2
51,7.5,74.0,9.8,2.7,-0.0,2
45,7.0,72.0,6.2,5.0,47.0,0
19,8.0,92.0,8.9,5.5,60.0,0
47,5.8,63.0,7.4,3.3,31.0,0
30,8.1,57.0,13.8,1.9,0.0,2
58,8.2,78.0,11.4,6.7,5.0,2
33,8.1,65.0,12.5,3.9,44.0,0
22,5.5,65.0,8.6,8.0,35.0,1
45,6.2,89.0,11.0,5.5,61.0,0
56,6.9,93.0,8.8,4.6,36.0,2
37,4.4,91.0,12.9,0.7,20.0,2
41,8.9,95.0,8.3,7.9,41.0,1
44,6.5,97.0,4.3,6.1,55.0,0
47,6.9,56.0,2.5,4.6,62.0,0
44,5.6,87.0,13.5,3.7,33.0,2
43,4.5,76.0,9.9,8.7,36.0,1
24,5.6,73.0,10.1,3.4,51.0,0
59,6.8,89.0,13.0,4.8,20.0,2
55,7.5,61.0,3.5,6.6,50.0,0
22,6.7,61.0,7.4,8.4,30.0,1
40,7.0,90.0,7.8,5.1,33.0,1
45,6.0,88.0,10.7,4.0,35.0,1
51,7.2,84.0,6.4,5.3,38.0,1
32,8.7,71.0,4.9,7.3,73.0,0
49,7.6,91.0,4.9,7.8,26.0,2
43,7.7,90.0,11.9,2.7,27.0,2
48,6.9,83.0,6.3,5.7,64.0,0
36,4.2,68.0,6.8,2.6,44.0,0
26,4.9,77.0,10.4,7.3,50.0,0
46,7.2,92.0,6.4,6.3,14.0,2
56,6.5,98.0,3.4,3.7,40.0,1
21,7.2,78.0,3.8,8.6,51.0,0
20,9.0,79.0,8.3,6.2,22.0,1
46,7.6,80.0,10.0,6.0,48.0,0
28,8.4,85.0,7.9,5.1,31.0,1
50,6.6,75.0,9.8,5.5,22.0,1
55,5.3,50.0,3.7,4.7,55.0,0
28,6.4,96.0,3.9,4.0,58.0,0
44,5.3,104.0,15.3,8.0,38.0,2
50,8.8,75.0,12.2,4.5,44.0,0
38,7.7,69.0,10.8,4.4,61.0,0
56,7.3,80.0,6.5,5.2,27.0,1
48,8.4,80.0,7.8,8.3,42.0,1
55,3.5,94.0,8.5,7.8,27.0,2
19,7.4,83.0,12.4,4.7,15.0,2
44,4.5,72.0,9.7,8.0,27.0,1
53,6.5,66.0,10.1,5.7,13.0,2
28,6.0,92.0,8.0,3.8,44.0,1
35,7.5,89.0,10.9,4.5,20.0,2
18,6.8,95.0,9.4,8.2,7.0,2
52,8.5,70.0,8.6,9.7,50.0,0
52,5.6,104.0,6.3,6.1,49.0,1
48,7.6,61.0,8.2,4.4,28.0,0
45,6.7,91.0,5.3,5.3,49.0,0
56,4.0,59.0,8.4,4.0,19.0,1
18,5.1,73.0,8.8,4.3,28.0,1
42,6.3,101.0,1.3,4.1,43.0,0
55,8.2,92.0,7.8,5.3,56.0,0
37,7.2,75.0,5.0,5.7,27.0,1
20,4.7,76.0,10.0,5.2,23.0,1
19,6.3,83.0,10.4,5.1,55.0,0
35,9.5,88.0,7.2,7.0,47.0,0
27,6.7,97.0,10.1,5.0,38.0,1
22,6.0,77.0,10.3,5.2,59.0,0
26,7.2,63.0,7.8,5.1,74.0,0
19,7.6,84.0,13.1,8.6,42.0,1
51,5.8,77.0,6.3,4.5,23.0,1
55,7.3,66.0,12.9,6.7,45.0,1
48,6.0,86.0,7.8,4.0,19.0,2
27,7.6,79.0,6.0,6.2,60.0,0
29,6.8,86.0,7.4,6.6,21.0,2
53,7.2,71.0,5.2,7.7,31.0,1
38,5.4,88.0,10.9,4.7,18.0,2
23,5.3,66.0,3.7,3.3,39.0,0
20,7.9,72.0,12.7,3.9,39.0,1
27,6.4,79.0,5.7,7.4,50.0,0
22,6.9,103.0,11.0,9.7,37.0,2
43,6.0,91.0,8.6,7.2,36.0,1
38,7.8,95.0,9.3,3.0,24.0,2
43,5.6,99.0,6.7,7.1,29.0,2
55,6.3,125.0,9.6,3.6,7.0,2
43,7.7,82.0,8.9,4.8,63.0,0
25,8.3,99.0,4.1,5.9,33.0,1
22,5.7,94.0,5.6,6.2,68.0,0
32,9.4,94.0,6.9,5.6,33.0,1
33,7.0,103.0,6.2,4.3,0.0,2
18,4.9,77.0,12.3,7.6,26.0,2
33,7.1,76.0,8.5,4.4,35.0,1
54,5.9,86.0,6.2,8.0,36.0,1
20,7.2,80.0,7.0,2.8,49.0,0
48,6.4,86.0,7.0,5.9,38.0,1
30,6.6,101.0,7.6,3.0,28.0,2
33,5.1,76.0,5.3,3.8,17.0,2
38,8.0,78.0,6.1,4.5,27.0,1
19,4.8,84.0,10.8,8.5,47.0,1
44,4.8,79.0,9.1,8.1,52.0,0
55,7.1,59.0,8.0,7.2,22.0,0
43,8.9,75.0,8.5,5.6,55.0,0
55,6.0,90.0,8.4,5.9,46.0,1
42,7.6,99.0,7.9,8.0,17.0,2
28,8.1,68.0,10.1,6.9,40.0,0
25,7.7,68.0,9.8,5.5,42.0,0
25,6.0,82.0,3.8,8.5,14.0,2
50,4.9,57.0,8.1,7.1,8.0,1
24,3.2,77.0,4.0,6.0,44.0,0
55,6.1,61.0,10.4,4.6,26.0,1
38,8.3,98.0,10.8,4.4,65.0,0
25,4.8,73.0,6.7,4.8,69.0,0
38,7.6,102.0,8.1,6.4,44.0,1
37,5.1,95.0,2.2,7.2,54.0,0
25,6.7,74.0,11.4,2.6,15.0,2
48,7.6,69.0,10.6,1.6,8.0,2
